VB_RBR_RBR_VB	2.3149774920957062	1593.0
PRP$_NN_PRP_NN	5.120537042232114	1250.0
IN_VBG_IN_VBP	5.296998023822831	1407.0
NNS_VBP_NN_VBP	2.745505723173967	1607.0
NN_VBZ_NN_VBP	2.0773570244211874	1772.0
DT_NN_NN_DT	6.5016819126322005	1254.0
JJ_NN_NN_JJ	5.417100869788422	1481.0
NN_IN_IN_NN	1.5456928388706512	1563.0
PRP_VBP_PRP$_VBP	5.740577907944746	1384.0
